customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,TechSupport,StreamingTV,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Churn_Binary,Tenure_Group,Charge_Tier,Revenue_Segment,Is_Senior
TELCO-00434,Male,0,Yes,Yes,3,Yes,No,DSL,Yes,No,No,Month-to-month,Yes,Credit card (automatic),117.38,330.25,Yes,1,0-12 Months,Premium,Low Value,Non-Senior
TELCO-00435,Female,0,,No,2,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,79.96,157.69,Yes,1,0-12 Months,High,Low Value,Non-Senior
TELCO-00436,Male,0,No,No,36,Yes,Yes,No,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),87.61,2749.3,No,0,25-48 Months,High,High Value,Non-Senior
TELCO-00437,Female,0,No,No,2,Yes,No,Fiber optic,No,No,Yes,Two year,Yes,Electronic check,93.16,194.19,Yes,1,0-12 Months,Premium,Low Value,Non-Senior
TELCO-00438,Female,0,No,No,51,Yes,Yes,Fiber optic,No,No,No,Month-to-month,No,Electronic check,28.31,1443.85,No,0,49-72 Months,Low,Mid Value,Non-Senior
TELCO-00439,Female,0,No,No,36,Yes,No,DSL,No,No,Yes,Two year,Yes,Credit card (automatic),74.21,2608.07,No,0,25-48 Months,High,High Value,Non-Senior
TELCO-00440,Male,0,Yes,No,2,Yes,Yes,DSL,No,Yes,No,Two year,Yes,Credit card (automatic),27.89,50.94,No,0,0-12 Months,Low,Low Value,Non-Senior
TELCO-00441,Female,0,Yes,No,2,Yes,No,DSL,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),56.45,99.6,Yes,1,0-12 Months,Mid,Low Value,Non-Senior
TELCO-00442,Male,0,No,No,72,Yes,Yes,Fiber optic,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),84.21,5650.03,No,0,49-72 Months,High,High Value,Non-Senior
TELCO-00443,Male,0,No,Yes,14,No,No phone service,DSL,No,No,Yes,One year,Yes,Credit card (automatic),34.24,470.88,No,0,13-24 Months,Low,Mid Value,Non-Senior
TELCO-00444,Male,0,Yes,No,13,Yes,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),81.78,1038.41,Yes,1,13-24 Months,High,Mid Value,Non-Senior
TELCO-00445,Male,0,Yes,No,50,Yes,Yes,DSL,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,20.05,928.84,No,0,49-72 Months,Low,Mid Value,Non-Senior
TELCO-00446,Female,0,Yes,No,72,Yes,No,Fiber optic,No,No,Yes,Two year,No,Electronic check,99.3,6954.11,No,0,49-72 Months,Premium,High Value,Non-Senior
TELCO-00447,Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,No,One year,No,Bank transfer (automatic),45.07,3286.41,No,0,49-72 Months,Mid,High Value,Non-Senior
TELCO-00448,Female,0,No,Yes,41,Yes,Yes,Fiber optic,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),34.19,1198.89,Yes,1,25-48 Months,Low,Mid Value,Non-Senior
TELCO-00449,Male,0,No,No,14,Yes,No,DSL,No,No,No,One year,No,Bank transfer (automatic),21.94,288.77,No,0,13-24 Months,Low,Low Value,Non-Senior
TELCO-00450,Female,1,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,47.62,95.4,Yes,1,0-12 Months,Mid,Low Value,Senior
TELCO-00451,Male,0,No,No,45,Yes,Yes,Fiber optic,No,No,Yes,Month-to-month,No,Credit card (automatic),18.0,776.98,Yes,1,25-48 Months,Low,Mid Value,Non-Senior
TELCO-00452,Male,0,No,Yes,24,Yes,No,Fiber optic,No,Yes,Yes,Two year,Yes,Mailed check,48.55,1142.24,Yes,1,13-24 Months,Mid,Mid Value,Non-Senior
TELCO-00453,Female,0,Yes,No,16,No,No phone service,Fiber optic,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),97.98,1494.52,No,0,13-24 Months,Premium,Mid Value,Non-Senior
TELCO-00454,Female,0,No,No,71,Yes,Yes,DSL,Yes,Yes,No,Month-to-month,Yes,Electronic check,59.34,4416.95,Yes,1,49-72 Months,Mid,High Value,Non-Senior
TELCO-00455,Male,0,No,No,3,Yes,No,Fiber optic,Yes,Yes,No,Month-to-month,No,Credit card (automatic),29.67,76.63,Yes,1,0-12 Months,Low,Low Value,Non-Senior
TELCO-00456,Male,1,No,No,20,Yes,Yes,Fiber optic,No,No,No,One year,No,Mailed check,71.79,1361.44,No,0,13-24 Months,High,Mid Value,Senior
TELCO-00457,Female,0,Yes,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,69.14,60.03,Yes,1,0-12 Months,High,Low Value,Non-Senior
TELCO-00458,Female,0,Yes,No,18,Yes,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),120.0,1905.03,No,0,13-24 Months,Premium,Mid Value,Non-Senior
TELCO-00459,Female,1,No,No,1,Yes,Yes,DSL,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),88.72,82.21,Yes,1,0-12 Months,High,Low Value,Senior
TELCO-00460,Male,0,Yes,No,3,Yes,No,DSL,Yes,No,No,One year,Yes,Electronic check,74.17,196.06,No,0,0-12 Months,High,Low Value,Non-Senior
TELCO-00461,Male,0,Yes,No,3,No,No phone service,DSL,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),92.15,288.26,Yes,1,0-12 Months,Premium,Low Value,Non-Senior
TELCO-00462,Female,0,No,No,31,Yes,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),60.97,1964.46,No,0,25-48 Months,Mid,Mid Value,Non-Senior
TELCO-00463,Male,0,Yes,Yes,41,Yes,Yes,DSL,Yes,Yes,Yes,Month-to-month,No,Electronic check,62.74,2359.41,Yes,1,25-48 Months,Mid,Mid Value,Non-Senior
TELCO-00464,Male,0,Yes,Yes,26,Yes,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Yes,Electronic check,114.77,2918.22,No,0,25-48 Months,Premium,High Value,Non-Senior
TELCO-00465,Female,1,No,No,72,Yes,No,Fiber optic,No,Yes,Yes,Month-to-month,No,Mailed check,18.0,1239.95,Yes,1,49-72 Months,Low,Mid Value,Senior
TELCO-00466,Female,0,No,Yes,14,Yes,No,Fiber optic,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),94.04,1333.83,Yes,1,13-24 Months,Premium,Mid Value,Non-Senior
TELCO-00467,Male,0,Yes,No,10,Yes,Yes,DSL,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),61.68,601.68,No,0,0-12 Months,Mid,Mid Value,Non-Senior
TELCO-00468,Male,0,Yes,No,60,Yes,No,DSL,Yes,No,No,Two year,No,Electronic check,56.26,2869.43,No,0,49-72 Months,Mid,High Value,Non-Senior
TELCO-00469,Female,1,No,No,7,Yes,No,Fiber optic,No,No,Yes,Month-to-month,Yes,Credit card (automatic),48.41,339.76,Yes,1,0-12 Months,Mid,Low Value,Senior
TELCO-00470,Female,0,No,No,72,Yes,No,DSL,No,No,Yes,Month-to-month,No,Credit card (automatic),69.61,5008.76,No,0,49-72 Months,High,High Value,Non-Senior
TELCO-00471,Female,0,No,Yes,1,Yes,Yes,DSL,No,No,No,Two year,Yes,Bank transfer (automatic),63.69,60.63,No,0,0-12 Months,Mid,Low Value,Non-Senior
TELCO-00472,Female,1,Yes,Yes,72,Yes,No,DSL,Yes,Yes,Yes,One year,Yes,Credit card (automatic),52.56,3900.06,Yes,1,49-72 Months,Mid,High Value,Senior
TELCO-00473,Female,0,Yes,Yes,1,Yes,Yes,Fiber optic,Yes,Yes,No,One year,Yes,Credit card (automatic),43.92,45.31,No,0,0-12 Months,Mid,Low Value,Non-Senior
TELCO-00474,Male,0,No,No,66,Yes,No,Fiber optic,No,Yes,Yes,Month-to-month,No,Electronic check,18.0,1134.28,Yes,1,49-72 Months,Low,Mid Value,Non-Senior
TELCO-00475,Female,0,No,No,22,Yes,Yes,DSL,Yes,No,No,Month-to-month,No,Credit card (automatic),43.29,925.33,No,0,13-24 Months,Mid,Mid Value,Non-Senior
TELCO-00476,Female,0,Yes,Yes,72,Yes,No,DSL,Yes,No,Yes,One year,Yes,Credit card (automatic),49.63,3749.54,No,0,49-72 Months,Mid,High Value,Non-Senior
TELCO-00477,Male,0,Yes,Yes,2,Yes,No,DSL,No,No,No,One year,No,Electronic check,69.54,126.53,No,0,0-12 Months,High,Low Value,Non-Senior
TELCO-00478,Female,0,No,No,24,Yes,No,Fiber optic,No,No,No,Month-to-month,No,Credit card (automatic),120.0,2634.98,No,0,13-24 Months,Premium,High Value,Non-Senior
TELCO-00479,Male,0,Yes,No,72,Yes,Yes,DSL,Yes,No,Yes,Month-to-month,No,Electronic check,46.52,2969.46,No,0,49-72 Months,Mid,High Value,Non-Senior
TELCO-00480,Female,0,Yes,No,22,Yes,Yes,Fiber optic,Yes,No,Yes,Two year,Yes,Mailed check,34.29,776.39,No,0,13-24 Months,Low,Mid Value,Non-Senior
TELCO-00481,Male,0,Yes,No,29,Yes,No,DSL,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),43.57,1262.14,No,0,25-48 Months,Mid,Mid Value,Non-Senior
TELCO-00482,Male,1,No,No,35,Yes,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),69.6,2122.07,No,0,25-48 Months,High,Mid Value,Senior
TELCO-00483,Female,1,No,Yes,18,Yes,Yes,DSL,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),82.66,1556.85,Yes,1,13-24 Months,High,Mid Value,Senior
TELCO-00484,Female,0,Yes,No,29,Yes,Yes,No,No internet service,No internet service,No internet service,Two year,No,Mailed check,86.85,2509.06,No,0,25-48 Months,High,High Value,Non-Senior
TELCO-00485,Male,1,No,No,26,No,No phone service,No,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),89.83,2382.54,No,0,25-48 Months,High,Mid Value,Senior
TELCO-00486,Male,1,No,No,69,Yes,Yes,Fiber optic,Yes,No,Yes,One year,Yes,Bank transfer (automatic),94.08,5580.31,Yes,1,49-72 Months,Premium,High Value,Senior
TELCO-00487,Female,0,No,Yes,1,No,No phone service,No,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,56.63,53.85,No,0,0-12 Months,Mid,Low Value,Non-Senior
TELCO-00488,Male,1,Yes,No,9,Yes,No,DSL,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),120.0,1068.9,No,0,0-12 Months,Premium,Mid Value,Senior
TELCO-00489,Male,1,No,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),54.36,3751.84,No,0,49-72 Months,Mid,High Value,Senior
TELCO-00490,Male,0,No,No,66,Yes,Yes,DSL,No,Yes,No,One year,Yes,Electronic check,68.28,4431.35,No,0,49-72 Months,High,High Value,Non-Senior
TELCO-00491,Female,0,Yes,No,18,Yes,Yes,DSL,Yes,No,Yes,One year,Yes,Mailed check,103.87,1895.04,Yes,1,13-24 Months,Premium,Mid Value,Non-Senior
TELCO-00492,Male,0,Yes,No,29,Yes,No,DSL,Yes,No,Yes,Two year,Yes,Electronic check,81.99,2199.07,No,0,25-48 Months,High,Mid Value,Non-Senior
TELCO-00493,Female,0,No,No,9,Yes,No,Fiber optic,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),18.0,165.2,No,0,0-12 Months,Low,Low Value,Non-Senior
TELCO-00494,Male,0,No,No,6,Yes,Yes,DSL,No,Yes,Yes,One year,Yes,Electronic check,65.17,345.11,Yes,1,0-12 Months,High,Low Value,Non-Senior
TELCO-00495,Male,1,No,No,18,Yes,Yes,Fiber optic,Yes,No,Yes,Month-to-month,Yes,Mailed check,90.86,1478.76,No,0,13-24 Months,Premium,Mid Value,Senior
TELCO-00496,Female,0,Yes,No,13,Yes,No,DSL,No,Yes,No,Month-to-month,Yes,Electronic check,24.7,275.72,No,0,13-24 Months,Low,Low Value,Non-Senior
TELCO-00497,Female,0,No,No,26,Yes,No,Fiber optic,Yes,Yes,Yes,Month-to-month,No,Electronic check,87.52,2100.04,Yes,1,25-48 Months,High,Mid Value,Non-Senior
TELCO-00498,Female,0,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,76.7,142.05,Yes,1,0-12 Months,High,Low Value,Non-Senior
TELCO-00499,Male,0,Yes,Yes,72,Yes,No,Fiber optic,No,No,Yes,Two year,Yes,Mailed check,100.52,7317.44,No,0,49-72 Months,Premium,High Value,Non-Senior
TELCO-00500,Male,0,Yes,No,72,Yes,No,Fiber optic,No,Yes,Yes,Month-to-month,Yes,Mailed check,44.24,3123.57,Yes,1,49-72 Months,Mid,High Value,Non-Senior
TELCO-00501,Female,0,No,No,35,Yes,Yes,Fiber optic,No,No,No,Two year,No,Electronic check,94.88,3112.73,No,0,25-48 Months,Premium,High Value,Non-Senior
TELCO-00502,Male,0,No,No,23,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),69.79,1573.75,No,0,13-24 Months,High,Mid Value,Non-Senior
TELCO-00503,Female,1,No,No,11,Yes,Yes,DSL,Yes,No,Yes,Month-to-month,Yes,Electronic check,117.98,1116.81,Yes,1,0-12 Months,Premium,Mid Value,Senior
TELCO-00504,Male,0,Yes,No,50,Yes,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),120.0,5316.33,Yes,1,49-72 Months,Premium,High Value,Non-Senior
TELCO-00505,Female,0,Yes,No,34,Yes,No,Fiber optic,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),111.15,3686.09,Yes,1,25-48 Months,Premium,High Value,Non-Senior
TELCO-00506,Female,0,No,No,5,Yes,Yes,DSL,No,No,No,Month-to-month,Yes,Electronic check,79.42,388.47,No,0,0-12 Months,High,Low Value,Non-Senior
TELCO-00507,Male,0,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,120.0,8681.7,No,0,49-72 Months,Premium,High Value,Non-Senior
TELCO-00508,Female,0,Yes,Yes,51,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),83.1,3943.98,No,0,49-72 Months,High,High Value,Non-Senior
TELCO-00509,Female,0,No,Yes,72,Yes,No,Fiber optic,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),37.76,2703.8,No,0,49-72 Months,Mid,High Value,Non-Senior
TELCO-00510,Female,0,No,Yes,38,Yes,Yes,DSL,No,No,Yes,One year,Yes,Electronic check,63.82,2393.14,No,0,25-48 Months,Mid,High Value,Non-Senior
TELCO-00511,Female,0,Yes,No,28,Yes,Yes,Fiber optic,No,No,No,One year,No,Mailed check,87.85,2564.78,No,0,25-48 Months,High,High Value,Non-Senior
TELCO-00512,Female,0,Yes,No,16,Yes,No,DSL,No,No,Yes,Month-to-month,No,Mailed check,89.78,1282.81,Yes,1,13-24 Months,High,Mid Value,Non-Senior
TELCO-00513,Male,0,No,No,72,Yes,Yes,Fiber optic,No,No,Yes,Month-to-month,No,Credit card (automatic),31.24,2160.06,Yes,1,49-72 Months,Low,Mid Value,Non-Senior
TELCO-00514,Female,0,Yes,No,60,Yes,Yes,DSL,Yes,No,Yes,Month-to-month,No,Credit card (automatic),32.19,1874.14,No,0,49-72 Months,Low,Mid Value,Non-Senior
TELCO-00515,Male,0,Yes,No,1,Yes,Yes,Fiber optic,Yes,Yes,Yes,Two year,Yes,Electronic check,54.76,57.48,Yes,1,0-12 Months,Mid,Low Value,Non-Senior
TELCO-00516,Female,0,No,Yes,1,Yes,Yes,Fiber optic,No,Yes,No,Month-to-month,No,Electronic check,81.04,72.14,Yes,1,0-12 Months,High,Low Value,Non-Senior
TELCO-00517,Male,0,Yes,No,14,Yes,No,DSL,Yes,No,No,Month-to-month,Yes,Electronic check,84.88,1134.42,No,0,13-24 Months,High,Mid Value,Non-Senior
TELCO-00518,Female,1,No,No,49,Yes,No,No,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),69.24,3118.75,No,0,49-72 Months,High,High Value,Senior
TELCO-00519,Male,0,Yes,No,72,Yes,No,DSL,Yes,No,No,Month-to-month,Yes,Mailed check,39.97,2748.85,Yes,1,49-72 Months,Mid,High Value,Non-Senior
TELCO-00520,Female,0,No,No,4,Yes,No,DSL,No,No,Yes,Two year,No,Credit card (automatic),117.11,419.92,Yes,1,0-12 Months,Premium,Mid Value,Non-Senior
TELCO-00521,Female,0,Yes,No,27,Yes,Yes,Fiber optic,Yes,No,Yes,Month-to-month,Yes,Mailed check,32.84,762.12,No,0,25-48 Months,Low,Mid Value,Non-Senior
TELCO-00522,Male,0,Yes,No,14,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),104.07,1405.28,Yes,1,13-24 Months,Premium,Mid Value,Non-Senior
TELCO-00523,Male,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,87.16,5755.72,No,0,49-72 Months,High,High Value,Non-Senior
TELCO-00524,Male,0,No,No,55,Yes,Yes,Fiber optic,Yes,Yes,No,Month-to-month,No,Credit card (automatic),103.41,5041.38,No,0,49-72 Months,Premium,High Value,Non-Senior
TELCO-00525,Female,0,Yes,No,54,Yes,Yes,DSL,No,Yes,No,Month-to-month,Yes,Mailed check,51.67,2552.42,Yes,1,49-72 Months,Mid,High Value,Non-Senior
TELCO-00526,Male,0,Yes,Yes,18,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),60.72,939.79,No,0,13-24 Months,Mid,Mid Value,Non-Senior
TELCO-00527,Female,0,Yes,Yes,16,Yes,Yes,No,No internet service,No internet service,No internet service,One year,No,Electronic check,66.65,1109.15,No,0,13-24 Months,High,Mid Value,Non-Senior
TELCO-00528,Male,0,Yes,No,9,Yes,No,DSL,No,Yes,No,Two year,Yes,Bank transfer (automatic),50.71,440.98,No,0,0-12 Months,Mid,Mid Value,Non-Senior
TELCO-00529,Female,0,No,Yes,1,Yes,No,Fiber optic,Yes,No,No,One year,No,Mailed check,71.76,72.69,No,0,0-12 Months,High,Low Value,Non-Senior
TELCO-00530,Female,0,Yes,No,60,No,No phone service,Fiber optic,No,Yes,No,Two year,Yes,Electronic check,112.37,6301.42,No,0,49-72 Months,Premium,High Value,Non-Senior
TELCO-00531,Male,0,Yes,No,50,Yes,Yes,Fiber optic,Yes,No,Yes,Month-to-month,No,Mailed check,26.09,1344.5,Yes,1,49-72 Months,Low,Mid Value,Non-Senior
TELCO-00532,Female,0,,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,45.28,3086.27,Yes,1,49-72 Months,Mid,High Value,Non-Senior
TELCO-00533,Female,0,Yes,No,72,Yes,No,DSL,No,Yes,Yes,Month-to-month,No,Electronic check,42.03,2919.61,No,0,49-72 Months,Mid,High Value,Non-Senior
TELCO-00534,Male,0,No,Yes,24,Yes,Yes,Fiber optic,Yes,No,Yes,One year,No,Electronic check,62.17,1415.03,Yes,1,13-24 Months,Mid,Mid Value,Non-Senior
TELCO-00535,Male,0,Yes,Yes,43,Yes,Yes,DSL,No,Yes,No,Month-to-month,Yes,Mailed check,60.93,2611.23,Yes,1,25-48 Months,Mid,High Value,Non-Senior
TELCO-00536,Male,0,No,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,No,One year,Yes,Mailed check,88.17,6115.46,Yes,1,49-72 Months,High,High Value,Non-Senior
TELCO-00537,Male,0,No,Yes,56,Yes,No,Fiber optic,Yes,Yes,No,One year,No,Mailed check,66.01,3342.87,Yes,1,49-72 Months,High,High Value,Non-Senior
TELCO-00538,Male,0,No,Yes,8,Yes,No,DSL,Yes,No,Yes,Two year,Yes,Mailed check,74.09,521.06,No,0,0-12 Months,High,Mid Value,Non-Senior
TELCO-00539,Female,0,Yes,No,17,Yes,Yes,Fiber optic,No,No,Yes,Month-to-month,No,Electronic check,76.95,1270.51,Yes,1,13-24 Months,High,Mid Value,Non-Senior
TELCO-00540,Female,0,,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,72.36,274.34,No,0,0-12 Months,High,Low Value,Non-Senior
TELCO-00541,Female,0,Yes,Yes,72,Yes,No,Fiber optic,No,Yes,Yes,Month-to-month,No,Credit card (automatic),86.1,5388.31,No,0,49-72 Months,High,High Value,Non-Senior
TELCO-00542,Female,1,No,No,27,Yes,Yes,Fiber optic,No,Yes,No,Month-to-month,No,Electronic check,61.33,1538.54,Yes,1,25-48 Months,Mid,Mid Value,Senior
TELCO-00543,Male,0,Yes,Yes,7,No,No phone service,DSL,No,Yes,No,Two year,Yes,Bank transfer (automatic),114.39,763.06,No,0,0-12 Months,Premium,Mid Value,Non-Senior
TELCO-00544,Male,1,Yes,No,33,Yes,Yes,Fiber optic,Yes,No,Yes,Month-to-month,No,Mailed check,120.0,4020.9,No,0,25-48 Months,Premium,High Value,Senior
TELCO-00545,Female,0,Yes,No,28,Yes,Yes,Fiber optic,No,No,No,Two year,Yes,Credit card (automatic),86.19,2088.05,No,0,25-48 Months,High,Mid Value,Non-Senior
TELCO-00546,Female,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,71.84,858.93,Yes,1,13-24 Months,High,Mid Value,Non-Senior
TELCO-00547,Female,0,Yes,Yes,3,Yes,No,DSL,Yes,No,No,One year,Yes,Credit card (automatic),83.74,254.87,No,0,0-12 Months,High,Low Value,Non-Senior
TELCO-00548,Female,0,No,Yes,33,Yes,No,Fiber optic,No,Yes,No,Month-to-month,Yes,Mailed check,31.97,1033.58,Yes,1,25-48 Months,Low,Mid Value,Non-Senior
TELCO-00549,Female,0,Yes,No,22,Yes,No,DSL,No,No,No,Month-to-month,Yes,Electronic check,70.4,1406.3,Yes,1,13-24 Months,High,Mid Value,Non-Senior
TELCO-00550,Male,0,Yes,No,44,Yes,Yes,DSL,No,Yes,Yes,Month-to-month,No,Electronic check,43.06,1930.77,Yes,1,25-48 Months,Mid,Mid Value,Non-Senior
TELCO-00551,Female,0,Yes,No,22,No,No phone service,Fiber optic,No,Yes,Yes,Month-to-month,No,Mailed check,80.3,1675.9,Yes,1,13-24 Months,High,Mid Value,Non-Senior
TELCO-00552,Female,0,No,No,57,No,No phone service,DSL,Yes,Yes,No,Month-to-month,Yes,Electronic check,43.21,2339.01,Yes,1,49-72 Months,Mid,Mid Value,Non-Senior
TELCO-00553,Female,0,No,No,24,Yes,No,DSL,No,Yes,Yes,Month-to-month,No,Mailed check,54.66,1371.29,Yes,1,13-24 Months,Mid,Mid Value,Non-Senior
TELCO-00554,Female,0,Yes,No,24,Yes,No,Fiber optic,Yes,Yes,No,One year,No,Credit card (automatic),18.0,449.03,No,0,13-24 Months,Low,Mid Value,Non-Senior
TELCO-00555,Male,0,,Yes,62,Yes,Yes,Fiber optic,Yes,No,Yes,Month-to-month,Yes,Mailed check,29.8,1702.94,No,0,49-72 Months,Low,Mid Value,Non-Senior
TELCO-00556,Male,1,Yes,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,75.65,996.44,No,0,13-24 Months,High,Mid Value,Senior
TELCO-00557,Female,0,Yes,No,4,Yes,Yes,Fiber optic,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),38.93,142.5,No,0,0-12 Months,Mid,Low Value,Non-Senior
TELCO-00558,Female,0,Yes,No,1,Yes,Yes,Fiber optic,No,No,Yes,Two year,Yes,Credit card (automatic),96.91,82.96,Yes,1,0-12 Months,Premium,Low Value,Non-Senior
TELCO-00559,Male,0,Yes,Yes,42,Yes,No,DSL,No,Yes,No,One year,Yes,Electronic check,36.38,1305.11,No,0,25-48 Months,Mid,Mid Value,Non-Senior
TELCO-00560,Male,1,No,No,29,Yes,Yes,DSL,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),78.6,2117.8,Yes,1,25-48 Months,High,Mid Value,Senior
TELCO-00561,Male,0,Yes,No,36,No,No phone service,Fiber optic,Yes,No,No,One year,Yes,Mailed check,42.14,1575.0,No,0,25-48 Months,Mid,Mid Value,Non-Senior
TELCO-00562,Female,0,No,No,7,Yes,No,DSL,No,No,Yes,One year,No,Electronic check,76.56,548.93,Yes,1,0-12 Months,High,Mid Value,Non-Senior
TELCO-00563,Female,0,No,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,18.96,72.22,Yes,1,0-12 Months,Low,Low Value,Non-Senior
TELCO-00564,Female,0,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,Month-to-month,Yes,Electronic check,51.4,49.5,Yes,1,0-12 Months,Mid,Low Value,Non-Senior
TELCO-00565,Female,0,Yes,No,12,Yes,Yes,DSL,No,Yes,No,Two year,No,Mailed check,39.61,404.59,Yes,1,0-12 Months,Mid,Mid Value,Non-Senior
TELCO-00566,Female,0,No,No,26,Yes,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Yes,Electronic check,91.5,2124.69,Yes,1,25-48 Months,Premium,Mid Value,Non-Senior
TELCO-00567,Female,0,No,No,14,Yes,Yes,No,No internet service,No internet service,No internet service,Two year,No,Mailed check,78.87,944.02,No,0,13-24 Months,High,Mid Value,Non-Senior
TELCO-00568,Female,0,No,No,17,Yes,No,DSL,Yes,No,No,Month-to-month,No,Bank transfer (automatic),28.02,476.77,No,0,13-24 Months,Low,Mid Value,Non-Senior
TELCO-00569,Female,0,Yes,No,70,Yes,No,DSL,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),58.9,3624.65,No,0,49-72 Months,Mid,High Value,Non-Senior
TELCO-00570,Female,0,Yes,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),41.83,513.91,Yes,1,0-12 Months,Mid,Mid Value,Non-Senior
TELCO-00571,Female,0,No,Yes,21,Yes,No,DSL,No,No,No,Month-to-month,Yes,Bank transfer (automatic),93.51,1921.81,Yes,1,13-24 Months,Premium,Mid Value,Non-Senior
